Name,ISIN,FTSE100,FTSE250,post_date,pre_twenty_pd,pre_five_pd,pre_three_pd,pre_one_pd,post_three_pd,post_five_pd,post_ten_pd,post_twenty_pd,diff_twenty_three,diff_twenty_five,diff_twenty_ten,diff_twenty_twenty,diff_five_three,diff_five_five,diff_five_ten,diff_five_twenty,diff_three_three,diff_three_five,diff_three_ten,diff_three_twenty,diff_one_three,diff_one_five,diff_one_ten,diff_one_twenty
IMI,GB00BGLP8L22,-1.0,1.0,2014-12-22,12.079998,11.649998,11.739998,12.47,12.67,12.63,12.25,13.039998,0.5900020000000001,0.550002000000001,0.1700020000000002,0.9600000000000009,1.0200019999999999,0.9800020000000007,0.6000019999999999,1.3900000000000006,0.930002,0.8900020000000008,0.5100020000000001,1.3000000000000007,0.1999999999999993,0.16000000000000014,-0.22000000000000064,0.569998
Jimmy Choo,GB00BQPW6Y82,,1.0,2014-12-22,1.7250004,1.7200002,1.71,1.75,1.75,1.75,1.7069997000000001,1.6800004000000002,0.0249995999999999,0.0249995999999999,-0.01800069999999998,-0.04499999999999993,0.02999979999999991,0.02999979999999991,-0.01300049999999997,-0.03999979999999992,0.040000000000000036,0.040000000000000036,-0.0030002999999998448,-0.029999599999999793,0.0,0.0,-0.04300029999999988,-0.06999959999999983
Petrofac,GB00B0H2K534,-1.0,1.0,2014-12-22,8.7749976,6.6999976000000006,7.0,7.225,7.09,7.029997600000001,6.46,6.814997600000001,-1.6849976000000009,-1.745,-2.3149976000000008,-1.96,0.3900023999999993,0.33000000000000007,-0.2399976000000006,0.11500000000000021,0.08999999999999986,0.029997600000000624,-0.54,-0.18500239999999923,-0.1349999999999998,-0.19500239999999902,-0.7649999999999997,-0.4100023999999989
Spirent Communications,GB0004726096,,-1.0,2014-12-22,0.69149994,0.70999985,0.71949997,0.7189999400000001,0.7549998499999999,0.75749985,0.87749985,0.8799998499999999,0.06349990999999988,0.06599990999999994,0.18599990999999994,0.18849990999999988,0.04499999999999993,0.04749999999999999,0.16749999999999998,0.16999999999999993,0.03549987999999993,0.037999879999999986,0.15799987999999998,0.16049987999999993,0.0359999099999998,0.03849990999999986,0.15849990999999986,0.1609999099999998
Spirit Pub Company,GB00B5NFV695,,1.0,2014-12-22,1.0275002,0.98,1.0,1.0299997,1.0419999,1.0430002,1.0559998,1.1129999,0.014499700000000004,0.01550000000000007,0.02849959999999996,0.08549969999999996,0.0619999,0.06300020000000006,0.07599979999999995,0.13299989999999995,0.04199989999999998,0.043000200000000044,0.05599979999999993,0.11299989999999993,0.012000199999999905,0.01300049999999997,0.02600009999999986,0.08300019999999986
Taylor Wimpey,GB0008782301,1.0,-1.0,2014-12-22,1.3009997000000002,1.2749996000000001,1.2939996999999999,1.3500004,1.3640002999999998,1.3780001999999998,1.3280001,1.3280001,0.06300059999999963,0.07700049999999958,0.027000399999999702,0.027000399999999702,0.08900069999999971,0.10300059999999966,0.053000499999999784,0.053000499999999784,0.07000059999999997,0.08400049999999992,0.03400040000000004,0.03400040000000004,0.013999899999999732,0.027999799999999686,-0.022000300000000195,-0.022000300000000195
Barratt Developments,GB0000811801,-1.0,1.0,2014-09-22,3.6939990999999996,3.8499976,3.9199976,3.9869996,3.9449975999999998,3.9839990999999997,3.9829980999999997,4.0499976,0.2509985000000001,0.29000000000000004,0.288999,0.35599850000000055,0.09499999999999975,0.13400149999999966,0.13300049999999963,0.20000000000000018,0.02499999999999991,0.06400149999999982,0.06300049999999979,0.13000000000000034,-0.042002000000000095,-0.0030005000000001836,-0.004001500000000213,0.06299800000000033
BH Global (GBp),GG00B2QQPT96,,-1.0,2014-09-22,11.849998000000001,12.099998000000001,12.199998,12.149998,12.199998,12.289998,12.25,12.049998,0.34999999999999964,0.4399999999999995,0.40000199999999886,0.1999999999999993,0.09999999999999964,0.1899999999999995,0.15000199999999886,-0.05000000000000071,0.0,0.08999999999999986,0.050001999999999214,-0.15000000000000036,0.05000000000000071,0.14000000000000057,0.10000199999999992,-0.09999999999999964
Card Factory,GB00BLY2F708,,1.0,2014-09-22,2.1199999,2.1799993,2.1049995999999997,2.1574993,2.2599993,2.2649994,2.3969994,2.1959992,0.13999940000000022,0.1449995000000004,0.27699950000000007,0.07599930000000032,0.08000000000000007,0.08500010000000024,0.21700009999999992,0.015999900000000178,0.1549997000000003,0.15999980000000047,0.29199980000000014,0.0909996000000004,0.10250000000000004,0.10750010000000021,0.23950009999999988,0.03849990000000014
Circassia Pharmaceuticals,GB00BJVD3B28,,-1.0,2014-09-22,3.1299976,2.9779980999999998,2.9829980999999997,3.0,3.0399976,3.0199976,3.0249976,2.8499976,-0.08999999999999986,-0.10999999999999988,-0.10499999999999998,-0.2799999999999998,0.06199950000000021,0.04199950000000019,0.04699950000000008,-0.12800049999999974,0.056999500000000314,0.036999500000000296,0.04199950000000019,-0.13300049999999963,0.039997599999999967,0.01999759999999995,0.024997599999999842,-0.15000239999999998
Dairy Crest Group,GB0002502812,,-1.0,2014-09-22,4.2109986,4.0499976,4.0829981,4.0949976,3.8899975999999996,3.9424976,3.75,4.0374976,-0.3210010000000003,-0.2685010000000001,-0.4609985999999999,-0.1735009999999999,-0.1600000000000006,-0.10750000000000037,-0.2999976000000002,-0.012500000000000178,-0.19300050000000057,-0.14050050000000036,-0.3329981000000002,-0.045500500000000166,-0.20500000000000052,-0.1525000000000003,-0.3449976000000001,-0.05750000000000011
Direct Line Insurance Group,GB00BY9D0Y18,1.0,-1.0,2014-09-22,2.8729980999999998,2.9349976,2.8919970999999998,3.0,2.9849976,2.9909985999999997,2.875,2.6839991,0.11199950000000003,0.11800049999999995,0.002001900000000223,-0.18899899999999992,0.04999999999999982,0.056000999999999745,-0.059997599999999984,-0.2509985000000001,0.09300050000000004,0.09900149999999996,-0.016997099999999765,-0.2079979999999999,-0.015002400000000193,-0.00900140000000027,-0.125,-0.31600090000000014
Dixons Carphone,GB00B4Y7R145,1.0,-1.0,2014-09-22,3.4149976,3.7989990999999996,3.6899976,3.7199975999999997,3.6319996,3.6599975999999996,3.7229981,3.5309985999999998,0.21700199999999992,0.24499999999999966,0.3080004999999999,0.1160009999999998,-0.16699949999999975,-0.1390015,-0.07600099999999976,-0.26800049999999986,-0.057997999999999994,-0.03000000000000025,0.03300049999999999,-0.1589990000000001,-0.0879979999999998,-0.06000000000000005,0.0030005000000001836,-0.18899899999999992
Exova Group,GB00BKY7HG11,,-1.0,2014-09-22,2.1799993,1.8299999,1.8099994000000001,1.8339997,1.7399996999999998,1.6999997,1.8499994000000002,1.6999997,-0.43999960000000016,-0.47999959999999997,-0.3299998999999998,-0.47999959999999997,-0.0900002000000002,-0.1300002,0.01999950000000017,-0.1300002,-0.06999970000000033,-0.10999970000000014,0.040000000000000036,-0.10999970000000014,-0.09400000000000008,-0.1339999999999999,0.015999700000000283,-0.1339999999999999
Imagination Technologies Group,GB0009303123,,-1.0,2014-09-22,2.0309992,1.9669990999999998,1.9949999,2.0059995,1.8974991,1.8999996,1.8224993,1.9774999,-0.1335001,-0.13099960000000022,-0.20849990000000007,-0.05349930000000014,-0.06949999999999967,-0.06699949999999988,-0.14449979999999973,0.010500800000000199,-0.09750079999999994,-0.09500030000000015,-0.1725006,-0.01750000000000007,-0.10850040000000005,-0.10599990000000026,-0.1835002000000001,-0.02849960000000018
ITE Group,GB0002520509,,-1.0,2014-09-22,2.0059995,2.0009995000000003,2.0059995,1.9499997,1.8574991,1.8299999,1.6824999,1.7399996999999998,-0.1485004000000001,-0.17599960000000014,-0.3234996000000001,-0.26599980000000034,-0.1435004000000002,-0.17099960000000025,-0.3184996000000002,-0.26099980000000045,-0.1485004000000001,-0.17599960000000014,-0.3234996000000001,-0.26599980000000034,-0.09250059999999993,-0.11999979999999999,-0.26749979999999995,-0.2100000000000002
Nostrum Oil & Gas,GB00BQVVS097,,1.0,2014-09-22,8.0999976,7.6599976000000005,7.444997600000001,7.3399976,7.6649976,7.5999976,7.649997600000001,6.729997600000001,-0.4349999999999996,-0.5,-0.4499999999999993,-1.3699999999999992,0.004999999999999893,-0.0600000000000005,-0.009999999999999787,-0.9299999999999997,0.21999999999999975,0.15499999999999936,0.20500000000000007,-0.7149999999999999,0.3250000000000002,0.2599999999999998,0.3100000000000005,-0.6099999999999994
Rexam,GB00BMHTPY25,-1.0,1.0,2014-09-22,4.8909986,4.9889991,4.9869996,5.0549976,4.952998099999999,4.9649976,4.8239991,4.577998099999999,0.06199949999999976,0.07399900000000059,-0.06699949999999966,-0.31300050000000024,-0.036001000000000616,-0.024001499999999787,-0.16500000000000004,-0.4110010000000006,-0.03400150000000046,-0.022001999999999633,-0.16300049999999988,-0.40900150000000046,-0.10199950000000069,-0.08999999999999986,-0.2309985000000001,-0.4769995000000007
Saga,GB00BMX64W89,,1.0,2014-09-22,1.8399991,1.7424993,1.6999997,1.7749996,1.7169990999999998,1.7219991,1.6139994,1.5229998,-0.12300000000000022,-0.1180000000000001,-0.22599970000000003,-0.3169993,-0.025500200000000195,-0.02050020000000008,-0.1284999,-0.21949949999999996,0.016999399999999776,0.02199939999999989,-0.08600030000000003,-0.1769999,-0.05800050000000012,-0.053000500000000006,-0.16100019999999993,-0.2519997999999999
Spire Healthcare Group,GB00BNLPYF73,,1.0,2014-09-22,2.2699994,2.75,2.7699976,2.8399976,2.8299976,2.8449975999999997,2.8439990999999996,2.75,0.5599981999999999,0.5749981999999996,0.5739996999999994,0.4800005999999999,0.0799976,0.09499759999999968,0.09399909999999956,0.0,0.06000000000000005,0.07499999999999973,0.07400149999999961,-0.01999759999999995,-0.009999999999999787,0.004999999999999893,0.004001499999999769,-0.08999759999999979
SSP Group,GB00BNGWY422,,1.0,2014-09-22,2.4624995999999997,2.5799976,2.5099993,2.6299976,2.6459986,2.6639991,2.5199994,2.2999993,0.1834990000000003,0.20149950000000016,0.057499800000000434,-0.1625002999999996,0.06600099999999998,0.08400149999999984,-0.05999819999999989,-0.2799982999999999,0.13599929999999993,0.1539997999999998,0.010000100000000067,-0.20999999999999996,0.016001000000000154,0.03400150000000002,-0.10999819999999971,-0.32999829999999974
TSB Banking Group,GB00BMQX2Q65,,1.0,2014-09-22,2.8724976,2.8574976,2.8424975999999997,2.9174976,2.7999975999999998,2.7999975999999998,2.7319970999999996,2.5499993,-0.07250000000000023,-0.07250000000000023,-0.14050050000000036,-0.3224982999999999,-0.05750000000000011,-0.05750000000000011,-0.12550050000000024,-0.3074982999999998,-0.04249999999999998,-0.04249999999999998,-0.11050050000000011,-0.29249829999999966,-0.11750000000000016,-0.11750000000000016,-0.1855005000000003,-0.36749829999999983
Xaar,GB0001570810,,-1.0,2014-09-22,5.654997600000001,4.077998099999999,3.8999976,3.8269995999999997,3.7799975999999997,3.7399975999999997,2.3249997,2.4399995999999997,-1.8750000000000009,-1.915000000000001,-3.329997900000001,-3.214998000000001,-0.29800049999999967,-0.3380004999999997,-1.7529983999999996,-1.6379984999999997,-0.1200000000000001,-0.16000000000000014,-1.5749979,-1.4599980000000001,-0.04700199999999999,-0.08700200000000002,-1.5019999,-1.387
Zoopla Property Group,GB00BMHTHT14,,1.0,2014-09-22,2.5474996,2.5,2.4174995999999997,2.4599991,2.2859993,2.3199997,2.1669999,2.0219994,-0.26150030000000024,-0.2274999000000002,-0.3804997000000001,-0.5255002000000002,-0.21400070000000015,-0.1800003000000001,-0.3330001,-0.4780006000000001,-0.1315002999999999,-0.09749989999999986,-0.25049969999999977,-0.39550019999999986,-0.17399980000000026,-0.13999940000000022,-0.2929992000000001,-0.4379997000000002
3i Group,GB00B1YW4409,1.0,-1.0,2014-06-23,4.2079981,4.1869971,3.9419971,4.0389991,3.9989991,4.018999099999999,4.0289991,3.8619996,-0.20899900000000038,-0.1889990000000008,-0.17899900000000013,-0.3459985000000003,-0.18799800000000033,-0.16799800000000076,-0.15799800000000008,-0.3249975000000003,0.057001999999999775,0.07700199999999935,0.08700200000000002,-0.07999750000000017,-0.040000000000000036,-0.020000000000000462,-0.009999999999999787,-0.17699949999999998
888 Holdings,GI000A0F6407,,-1.0,2014-06-23,1.2699994,1.1299991,1.1499996000000001,1.1499996000000001,1.1875,1.1949997,1.2199993,1.1024999,-0.08249939999999989,-0.07499969999999978,-0.05000009999999988,-0.1674994999999999,0.057500899999999966,0.06500060000000007,0.09000019999999997,-0.027499200000000057,0.03750039999999988,0.04500009999999999,0.06999969999999989,-0.047499700000000145,0.03750039999999988,0.04500009999999999,0.06999969999999989,-0.047499700000000145
AO World,GB00BJTNFH41,,1.0,2014-06-23,2.4399995999999997,2.6699976,2.6024976,2.6474976,2.6899976,2.5749975999999997,2.4599991,2.1799993,0.24999800000000016,0.13499799999999995,0.019999500000000392,-0.26000029999999974,0.020000000000000018,-0.0950000000000002,-0.20999849999999975,-0.4899982999999999,0.08749999999999991,-0.027500000000000302,-0.14249849999999986,-0.4224983,0.04249999999999998,-0.07250000000000023,-0.1874984999999998,-0.4674982999999999
BRIT,GB00BKRV3L73,,1.0,2014-06-23,2.3499994,2.4549999,2.4599991,2.3699999,2.4099999,2.4499997,2.4709997,2.4469996,0.06000049999999968,0.1000002999999996,0.12100029999999995,0.09700019999999965,-0.04499999999999993,-0.00500020000000001,0.01599980000000034,-0.00800029999999996,-0.04999920000000024,-0.009999400000000325,0.011000600000000027,-0.012999500000000275,0.040000000000000036,0.07999979999999995,0.1009998000000003,0.0769997
Herald Investment Trust,GB0004228648,,-1.0,2014-06-23,6.6399976,6.5949976,6.5999976,6.609997600000001,6.4499976000000006,6.5399976,6.8099976,6.479997600000001,-0.1899999999999995,-0.09999999999999964,0.16999999999999993,-0.15999999999999925,-0.14499999999999957,-0.054999999999999716,0.21499999999999986,-0.11499999999999932,-0.14999999999999947,-0.05999999999999961,0.20999999999999996,-0.11999999999999922,-0.16000000000000014,-0.07000000000000028,0.1999999999999993,-0.1299999999999999
Intu Properties,GB0006834344,1.0,-1.0,2014-06-23,3.1179981,3.1149975999999997,3.0759985999999997,3.0459986,3.0869996,3.1159985999999997,3.0979981,3.1489990999999997,-0.03099849999999993,-0.001999500000000154,-0.020000000000000018,0.031000999999999834,-0.027997999999999745,0.0010010000000000296,-0.016999499999999834,0.03400150000000002,0.01100100000000026,0.040000000000000036,0.02199950000000017,0.07300050000000002,0.041001000000000065,0.06999999999999984,0.051999499999999976,0.10300049999999983
Just Eat,GB00BKX5CN86,,1.0,2014-06-23,2.2299995999999997,2.3574991,2.4024991,2.5574999,2.4699993,2.5499993,2.5779981,2.1769990999999997,0.23999970000000026,0.31999970000000033,0.3479985000000001,-0.053000500000000006,0.11250019999999994,0.1925002,0.22049899999999978,-0.18050000000000033,0.06750020000000001,0.14750020000000008,0.17549899999999985,-0.22550000000000026,-0.08750059999999982,-0.007500599999999746,0.020498200000000022,-0.3805008000000001
KCOM Group,GB0007448250,,-1.0,2014-06-23,0.88049988,0.93599991,0.94349991,0.9189999400000001,0.8949998499999999,0.9274998499999999,0.93499985,0.9674998499999999,0.014499969999999918,0.04699996999999989,0.05449996999999995,0.08699996999999993,-0.041000060000000116,-0.008500060000000143,-0.0010000600000000803,0.03149993999999989,-0.04850006000000007,-0.016000060000000094,-0.008500060000000031,0.023999939999999942,-0.02400009000000014,0.008499909999999833,0.015999909999999895,0.04849990999999987
Kennedy Wilson Europe Real Estate,JE00BJT32513,,1.0,2014-06-23,10.099998000000001,10.709998,10.899998,10.869998,10.949998,11.0,10.989998,10.699998,0.8499999999999996,0.9000019999999989,0.8899999999999988,0.5999999999999996,0.2400000000000002,0.2900019999999994,0.27999999999999936,-0.009999999999999787,0.05000000000000071,0.10000199999999992,0.08999999999999986,-0.1999999999999993,0.08000000000000007,0.13000199999999928,0.11999999999999922,-0.16999999999999993
Melrose Industries,GB00BNGDN821,-1.0,1.0,2014-06-23,2.7609985999999997,2.7389990999999996,2.6929980999999996,2.6199975999999996,2.5699975999999998,2.6019970999999997,2.7299976,2.5829980999999997,-0.19100099999999998,-0.15900150000000002,-0.031000999999999834,-0.1780005,-0.1690014999999998,-0.13700199999999985,-0.009001499999999663,-0.15600099999999983,-0.12300049999999985,-0.09100099999999989,0.036999500000000296,-0.10999999999999988,-0.04999999999999982,-0.018000499999999864,0.11000000000000032,-0.03699949999999985
Merchants Trust,GB0005800072,,-1.0,2014-06-23,5.0599976,5.0299976,5.0499976,5.0499976,4.9599975999999995,5.0499976,5.1149976,4.9724976,-0.10000000000000053,-0.009999999999999787,0.054999999999999716,-0.08750000000000036,-0.07000000000000028,0.020000000000000462,0.08499999999999996,-0.05750000000000011,-0.09000000000000075,0.0,0.0649999999999995,-0.07750000000000057,-0.09000000000000075,0.0,0.0649999999999995,-0.07750000000000057
Murray Income Trust (Ord),GB0006111123,,-1.0,2014-06-23,7.9099976000000005,7.7199976,7.7599976,7.734997600000001,7.739997600000001,7.7899976,7.9699976,7.819997600000001,-0.16999999999999993,-0.1200000000000001,0.05999999999999961,-0.08999999999999986,0.020000000000000462,0.07000000000000028,0.25,0.10000000000000053,-0.019999999999999574,0.03000000000000025,0.20999999999999996,0.0600000000000005,0.004999999999999893,0.054999999999999716,0.23499999999999943,0.08499999999999996
Partnership Assurance Group,GB00B9QN7S21,,-1.0,2014-06-23,1.2559995000000002,1.2819996,1.242999,1.2399997,1.2999993,1.2899999,1.3299999,1.2774991,0.04399979999999992,0.03400039999999982,0.07400039999999986,0.02149959999999984,0.017999700000000063,0.00800029999999996,0.048000299999999996,-0.004500500000000018,0.057000300000000115,0.04700090000000001,0.08700090000000005,0.034500100000000034,0.05999960000000004,0.05000019999999994,0.09000019999999997,0.03749939999999996
Pets At Home Group,GB00BJ62K685,,1.0,2014-06-23,2.0449991,2.0299997,2.0399998999999998,2.0724993,2.0399998999999998,2.0499993,1.8399991,1.8399991,-0.0049992000000003145,0.00500020000000001,-0.20500000000000007,-0.20500000000000007,0.010000199999999904,0.01999960000000023,-0.19000059999999985,-0.19000059999999985,0.0,0.009999400000000325,-0.20000079999999976,-0.20000079999999976,-0.03249940000000029,-0.022499999999999964,-0.23250020000000005,-0.23250020000000005
Poundland Group,GB00BJ34VB96,,1.0,2014-06-23,3.3449975999999997,3.1649976,3.1199975999999996,3.0449976,3.0799976,3.1699976,3.4299975999999996,3.3009986,-0.2649999999999997,-0.17499999999999982,0.08499999999999996,-0.0439989999999999,-0.08499999999999996,0.004999999999999893,0.2649999999999997,0.13600099999999982,-0.03999999999999959,0.050000000000000266,0.31000000000000005,0.1810010000000002,0.03500000000000014,0.125,0.3849999999999998,0.2560009999999999
William Hill,GB0031698896,-1.0,1.0,2014-06-23,3.3549976,3.4069996,3.3609986,3.4079981,3.25,3.2799975999999997,3.4109985999999997,3.5119971,-0.10499759999999991,-0.07500000000000018,0.056000999999999745,0.15699949999999996,-0.1569995999999998,-0.12700200000000006,0.003998999999999864,0.10499750000000008,-0.11099859999999984,-0.0810010000000001,0.04999999999999982,0.15099850000000004,-0.15799809999999992,-0.12800050000000018,0.0030004999999997395,0.10399899999999995
Amec,GB0000282623,-1.0,1.0,2014-03-24,11.189998000000001,10.729998,10.809998,11.039998,11.0,11.219998,12.139998,12.089998000000001,-0.189998000000001,0.02999999999999936,0.9499999999999993,0.9000000000000004,0.27000199999999985,0.4900000000000002,1.4100000000000001,1.3600000000000012,0.19000199999999978,0.41000000000000014,1.33,1.2800000000000011,-0.039998000000000644,0.17999999999999972,1.0999999999999996,1.0500000000000007
Barratt Developments,GB0000811801,1.0,-1.0,2014-03-24,4.3399976,4.2479981,4.2479981,4.0339991,4.0359986,4.125,3.8939991,3.7119996,-0.30399900000000013,-0.21499760000000023,-0.4459985000000004,-0.6279980000000003,-0.21199950000000012,-0.12299810000000022,-0.3539990000000004,-0.5359985000000003,-0.21199950000000012,-0.12299810000000022,-0.3539990000000004,-0.5359985000000003,0.001999500000000154,0.09100090000000005,-0.14000000000000012,-0.3219995
Devro,GB0002670437,,-1.0,2014-03-24,3.0899976,2.5449991,2.4979991999999998,2.349,2.2399997,2.3599996,2.2549991,2.3574991,-0.8499979,-0.7299979999999997,-0.8349984999999998,-0.7324984999999997,-0.30499940000000025,-0.18499949999999998,-0.29000000000000004,-0.1875,-0.25799949999999994,-0.13799959999999967,-0.24300009999999972,-0.14050009999999968,-0.10900030000000038,0.010999599999999887,-0.09400090000000016,0.00849909999999987
Edinburgh Dragon Trust,GB0002945029,,-1.0,2014-03-24,2.375,2.3419991,2.3259992,2.3299999,2.3924999,2.4399995999999997,2.4924993,2.5199994,0.01749989999999979,0.06499959999999971,0.11749929999999997,0.1449994000000001,0.05050080000000001,0.09800049999999993,0.1505002000000002,0.17800030000000033,0.06650069999999975,0.11400039999999967,0.16650009999999993,0.19400020000000007,0.0625,0.10999969999999992,0.16249940000000018,0.18999950000000032
Heritage Oil,JE00B2Q4TN56,,1.0,2014-03-24,2.0874995999999997,2.3499994,2.3899994,2.3999995999999997,2.3789997,2.375,2.5179996,2.5729981,0.2915001000000004,0.2875004000000003,0.4305000000000003,0.4854985000000003,0.029000299999999868,0.025000599999999817,0.16800019999999982,0.22299869999999977,-0.010999700000000168,-0.014999400000000218,0.1280001999999998,0.18299869999999974,-0.020999899999999627,-0.024999599999999678,0.11800000000000033,0.17299850000000028
Infinis Energy,GB00BFG1QM56,,1.0,2014-03-24,2.5499993,2.5049991,2.4524994,2.3199997,2.3729991999999998,2.3799991,2.2999993,2.2479991999999998,-0.17700010000000033,-0.17000020000000005,-0.25,-0.3020001000000003,-0.13199990000000028,-0.125,-0.20499979999999995,-0.2569999000000003,-0.07950020000000046,-0.07250030000000018,-0.15250010000000014,-0.20450020000000046,0.052999499999999866,0.05999940000000015,-0.020000399999999807,-0.07200050000000013
Just Retirement Group,GB00BCRX1J15,,1.0,2014-03-24,2.4099999,2.6799975999999996,1.5399999,1.3999996,1.3459997000000001,1.3879995,1.4899996999999998,1.5439996999999999,-1.0640001999999997,-1.0220003999999998,-0.9200002,-0.8660002,-1.3339978999999995,-1.2919980999999996,-1.1899978999999998,-1.1359978999999998,-0.19400019999999984,-0.15200039999999992,-0.05000020000000016,0.003999799999999887,-0.05399989999999977,-0.012000099999999847,0.09000009999999992,0.14400009999999996
Kenmare Resources,IE00BDC5DG00,,-1.0,2014-03-24,0.21999997,0.181,0.16899997,0.19999999,0.17799998,0.17399997,0.17499996,0.15199996,-0.04199998999999999,-0.045999999999999985,-0.04500000999999998,-0.06800001,-0.003000019999999992,-0.00700002999999999,-0.006000039999999984,-0.029000040000000005,0.009000010000000003,0.0050000000000000044,0.005999990000000011,-0.01700001000000001,-0.022000009999999987,-0.026000019999999985,-0.02500002999999998,-0.04800003
St. Jame's Place,GB0007669376,1.0,-1.0,2014-03-24,7.944997600000001,8.2849976,8.6549976,8.5799976,8.4549976,8.25,8.1549976,7.7949976,0.5099999999999998,0.30500239999999934,0.20999999999999908,-0.15000000000000036,0.16999999999999993,-0.03499760000000052,-0.13000000000000078,-0.4900000000000002,-0.1999999999999993,-0.40499759999999974,-0.5,-0.8599999999999994,-0.125,-0.32999760000000045,-0.4250000000000007,-0.7850000000000001
Tate & Lyle,GB00BP92CJ43,-1.0,1.0,2014-03-24,6.484997600000001,6.3699976000000005,6.359997600000001,6.4949976000000005,6.654997600000001,6.6749976,6.5549976,6.569997600000001,0.16999999999999993,0.1899999999999995,0.0699999999999994,0.08499999999999996,0.28500000000000014,0.3049999999999997,0.1849999999999996,0.20000000000000018,0.29499999999999993,0.3149999999999995,0.1949999999999994,0.20999999999999996,0.16000000000000014,0.17999999999999972,0.05999999999999961,0.07500000000000018
Ashtead Group,GB0000536739,1.0,-1.0,2013-12-23,6.6299976,7.5449976,7.5,7.734997600000001,7.6199976000000005,7.8349976,7.904997600000001,7.989997600000001,0.9900000000000002,1.205,1.2750000000000004,1.3600000000000003,0.07500000000000018,0.29000000000000004,0.3600000000000003,0.4450000000000003,0.11999760000000048,0.33499760000000034,0.4049976000000006,0.4899976000000006,-0.11500000000000021,0.09999999999999964,0.16999999999999993,0.2549999999999999
Carpetright,GB0001772945,,-1.0,2013-12-23,5.875,5.444997600000001,5.399997600000001,5.274997600000001,5.1849976,4.9474976,5.0249976,5.5,-0.6900024,-0.9275023999999998,-0.8500024000000002,-0.375,-0.2600000000000007,-0.4975000000000005,-0.4200000000000008,0.05500239999999934,-0.21500000000000075,-0.45250000000000057,-0.3750000000000009,0.10000239999999927,-0.09000000000000075,-0.32750000000000057,-0.2500000000000009,0.22500239999999927
Carphone Warehouse Group,GB00B4Y7R145,,1.0,2013-12-23,2.7824975999999997,2.7849975999999996,2.7849975999999996,2.7799975999999997,2.6969996,2.6999975999999997,2.6809985999999997,2.7889991,-0.08549799999999985,-0.08250000000000002,-0.101499,0.00650150000000016,-0.0879979999999998,-0.08499999999999996,-0.10399899999999995,0.004001500000000213,-0.0879979999999998,-0.08499999999999996,-0.10399899999999995,0.004001500000000213,-0.0829979999999999,-0.08000000000000007,-0.09899900000000006,0.009001500000000107
Chemring Group,GB00B45C9X44,,-1.0,2013-12-23,2.1299991,2.1549997,2.1499995999999997,2.0499993,2.2399997,2.2999993,2.2949991,2.4099999,0.11000059999999978,0.17000020000000005,0.16500000000000004,0.2800007999999998,0.08499999999999996,0.14499960000000023,0.13999940000000022,0.2550002,0.09000010000000014,0.1499997000000004,0.1449995000000004,0.2600003000000002,0.19000039999999974,0.25,0.2449998,0.3600005999999998
Croda International,GB00BJFFLV09,-1.0,1.0,2013-12-23,23.599991,23.119996,23.399993,24.0,24.5,24.409988,23.209991,24.399993,0.9000090000000007,0.8099969999999992,-0.39000000000000057,0.8000019999999992,1.3800039999999996,1.289991999999998,0.08999499999999827,1.279996999999998,1.1000070000000015,1.009995,-0.19000199999999978,1.0,0.5,0.40998799999999846,-0.7900090000000013,0.3999929999999985
Dialight,GB0033057794,,-1.0,2013-12-23,9.4099976,8.5899976,8.4199976,8.129997600000001,8.5399976,8.5299976,7.0499976,7.274997600000001,-0.870000000000001,-0.8800000000000008,-2.3600000000000003,-2.135,-0.05000000000000071,-0.0600000000000005,-1.54,-1.3149999999999995,0.11999999999999922,0.10999999999999943,-1.37,-1.1449999999999996,0.40999999999999837,0.3999999999999986,-1.080000000000001,-0.8550000000000004
Foxtons Group,GB00BCKFY513,,1.0,2013-12-23,2.9375,2.9799976,2.9699975999999997,3.0799976,3.2849975999999996,3.2169971,3.2969996,3.2969996,0.34749759999999963,0.27949709999999994,0.3594995999999999,0.3594995999999999,0.3049999999999997,0.23699950000000003,0.317002,0.317002,0.31499999999999995,0.24699950000000026,0.32700200000000024,0.32700200000000024,0.20499999999999963,0.13699949999999994,0.21700199999999992,0.21700199999999992
Grafton Group,IE00B00MZ448,,1.0,2013-12-23,6.1999976000000006,6.529997600000001,6.4699976,6.3699976000000005,6.5,6.5099976,6.3699976000000005,6.229997600000001,0.30000239999999945,0.3099999999999996,0.16999999999999993,0.03000000000000025,-0.029997600000000624,-0.020000000000000462,-0.16000000000000014,-0.2999999999999998,0.030002399999999874,0.040000000000000036,-0.09999999999999964,-0.23999999999999932,0.13000239999999952,0.13999999999999968,0.0,-0.13999999999999968
Greggs,GB00B63QSB39,,-1.0,2013-12-23,4.379997599999999,4.3329981,4.3379981,4.1499976,4.3624976,4.3449976,4.9299976,5.0699976,-0.017499999999999183,-0.034999999999999254,0.5500000000000007,0.6900000000000004,0.029499500000000012,0.01199949999999994,0.5969994999999999,0.7369994999999996,0.02449950000000012,0.006999500000000047,0.5919995,0.7319994999999997,0.21250000000000036,0.19500000000000028,0.7800000000000002,0.9199999999999999
