trade_date,security_code,security_name,primary_exchange,refinitiv_code,isin_code,currency,open,high,low,close,volume
4/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.6545,1.6649799,1.6285,1.639,4857629
5/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.6234998,1.6359997,1.6079998,1.6105004,6648508
6/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5784998,1.5930004,1.5675,1.5769997,5269805
7/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5644999,1.5825005,1.5435,1.566,7166531
8/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5679998,1.5799999,1.5482502,1.5649996,6946981
11/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5559998,1.585,1.5559998,1.5725002,6790578
12/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5775004,1.6055002,1.5640001,1.5804996,11058055
13/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5705004,1.592,1.5565004,1.5869999,9021082
14/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5880002,1.625,1.5745496,1.6199999,7792027
15/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.6335001,1.6520005,1.6255369,1.6359997,57187770
18/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.6280002,1.6564998,1.5734997,1.5734997,7216313
19/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5749997,1.5985003,1.5734997,1.5734997,8065461
20/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5799999,1.6120005,1.5799999,1.5954999,7368375
21/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5845003,1.5970002,1.5415001,1.5555001,7445692
22/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5509997,1.5745,1.5424996,1.5539998,14013114
25/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5474996,1.55725,1.5235004,1.5399999,6834254
26/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.526,1.5475683,1.5200005,1.5349999,8117266
27/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5314998,1.5523996,1.5240001,1.5415001,6594863
28/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5375004,1.5434255,1.521,1.5384998,8308418
29/9/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5504999,1.5740003,1.5469999,1.5574999,6114426
2/10/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5825005,1.6256037,1.5399999,1.5480004,28674372
3/10/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5415001,1.5539998,1.5225,1.5354996,7666582
4/10/2023,23042,ABRDN,LON,31747,GB00BF8Q6K64,GBP,1.5299997,1.5574999,1.5080004,1.5129995,7452981
9/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.55,3.6649976,3.55,3.6099976,553746
10/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.6099976,3.6525,3.585,3.625,943626
11/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.6199976,3.6549976,3.59,3.6049976,310641
14/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.6499976,3.6499976,3.505,3.55,921876
15/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.635,3.635,3.51,3.545,956153
16/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.505,3.67,3.505,3.67,1246971
17/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.67,3.8249976,3.6121998,3.7299976,880523
18/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.765,3.765,3.6099976,3.6149976,463171
21/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.6,3.6,3.4399976,3.47,500163
22/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.5349976,3.545,3.4549976,3.515,434239
23/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.47,3.52,3.4399976,3.4899976,229560
24/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.52,3.52,3.43,3.43,584308
25/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.4099976,3.4337989,3.3699976,3.3699976,253794
29/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.46,3.46,3.34,3.39,745266
30/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.42,3.5399976,3.395,3.4949976,1396641
31/8/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.4549976,3.625,3.4549976,3.4949976,984500
1/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.5649976,3.5649976,3.46,3.4799976,328165
4/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.6,3.6,3.4899976,3.5249976,347413
5/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.5749976,3.5749976,3.4549976,3.47,691550
6/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.47,3.51,3.43,3.465,476937
7/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.4549976,3.5249976,3.4499976,3.4899976,621118
8/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.475,3.55,3.4399976,3.505,418380
11/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.5749976,3.5749976,3.4549976,3.4899976,775310
12/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.4499976,3.59,3.4499976,3.4949976,779040
13/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.6,3.6,3.5,3.5399976,1714337
14/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.5299976,3.595,3.5,3.51,1217461
15/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.5299976,3.56,3.46,3.46,23303024
18/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.5399976,3.545,3.395,3.42,877843
19/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.3999976,3.47,3.39,3.4049976,828114
20/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.42,3.5,3.4149976,3.47,462627
21/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.35,3.505,3.35,3.465,496387
22/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.465,3.4899976,3.4339136,3.4399976,894966
25/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.4499976,3.4849976,3.345,3.385,483892
26/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.3599976,3.4099976,3.35,3.3699976,578472
27/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.3649976,3.4499976,3.27,3.295,1552544
28/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.295,3.35,3.2749976,3.2899976,409198
29/9/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.3,3.3325,3.27,3.2899976,1157118
2/10/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.2849976,3.3549976,3.265,3.31,1116333
3/10/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.3,3.4449976,3.255,3.265,1194190
4/10/2023,122711,BREEDON GROUP,LON,152346,GB00BM8NFJ84,GBP,3.27,3.39,3.27,3.35,12154305
9/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5299997,2.645,2.4799996,2.5699976,458860
10/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5399999,2.5500002,2.4799996,2.5150004,441465
11/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5100002,2.5399999,2.4650002,2.5,365714
14/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5,2.5150004,2.3249997,2.4650002,489805
15/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5,2.5500002,2.4149999,2.5,423453
16/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5500002,2.6,2.4399996,2.4650002,388027
17/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5500002,2.595,2.4399996,2.4499997,417912
18/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4250002,2.4650002,2.3450002,2.42,244706
21/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4300004,2.5925977,2.3500013,2.4750004,299596
22/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4799996,2.4899997,2.3782511,2.4549999,539657
23/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4700002,2.5199985,2.4300004,2.4650002,281490
24/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5550004,2.5649976,2.4899997,2.5,142781
25/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5349999,2.5419999,2.4399996,2.4499997,149340
29/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5649976,2.6999976,2.4849996,2.6999976,485530
30/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.6999976,2.875,2.645,2.8649976,1015967
31/8/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.8199976,2.85,2.7049976,2.725,487295
1/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.725,2.835,2.6999976,2.835,307681
4/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.8649976,2.8649976,2.7799976,2.7899976,293499
5/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.7749976,2.7749976,2.71,2.715,110182
6/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.715,2.7899976,2.675,2.7449976,164268
7/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.675,2.7799976,2.675,2.71,653910
8/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.6949976,2.7449976,2.6257984,2.6999976,518679
11/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.6999976,2.71,2.6,2.6149976,257734
12/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.6099976,2.67,2.5749976,2.625,432097
13/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.6999976,2.8549976,2.6947486,2.7749976,560946
14/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.7799976,2.7979981,2.6549976,2.6549976,692482
15/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5799976,2.68,2.5500002,2.5500002,4398418
18/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5,2.5749976,2.4750004,2.4750004,794432
19/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.5,2.5500002,2.4149999,2.46,405827
20/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4949999,2.5100002,2.4149999,2.4899997,328385
21/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4399996,2.5,2.42,2.4700002,309201
22/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4799996,2.4849996,2.4399996,2.4799996,258116
25/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.46,2.5249996,2.4350004,2.4750004,338876
26/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.46,2.4700002,2.4300004,2.46,649341
27/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4049997,2.4799996,2.4049997,2.4750004,410515
28/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.4499997,2.4699764,2.2899999,2.335,475594
29/9/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.3100004,2.38,2.3100004,2.3199997,168807
2/10/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.335,2.38,2.2449999,2.2799997,308655
3/10/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.3249997,2.3549996,2.21,2.2150002,304344
4/10/2023,255148,CAB PAYMENTS HOLDINGS,LON,365343,GB00BMCYKB41,GBP,2.2200002,2.2200002,2.085,2.085,563208
9/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.20739991,0.20919999,0.19499985,0.19529984,14301454
10/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.19989991,0.2037999,0.1912999,0.20299988,9269649
11/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.20759995,0.21539994,0.20172394,0.20899994,15771637
14/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.20999985,0.20999985,0.20030594,0.20239991,9085766
15/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.20299988,0.20531647,0.19639985,0.19829987,6501094
16/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.19999985,0.20179993,0.19099991,0.19149994,9192285
17/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.1912999,0.19646988,0.18638001,0.18919999,5806102
18/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.1887999,0.19529984,0.18315598,0.18809998,8353680
21/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.19199997,0.19199997,0.18419999,0.18819993,7916836
22/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.18559998,0.19339997,0.18279999,0.1837999,5631512
23/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.185,0.19071091,0.18330002,0.18809998,3878146
24/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.18839997,0.18989991,0.17959992,0.17959992,8051414
25/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.18,0.18043992,0.17439988,0.17580002,8585942
29/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.1839,0.1839,0.17739991,0.18,4351984
30/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17799988,0.18159989,0.1764,0.17699997,3338198
31/8/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17509995,0.18289994,0.17509995,0.18039994,8940442
1/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.1839,0.1839,0.17462098,0.1751999,8036211
4/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17860001,0.18119996,0.17409989,0.17559998,4915484
5/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17610001,0.17670594,0.16959992,0.17119996,6883453
6/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17079987,0.17089997,0.1625,0.1662999,15730622
7/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16239991,0.16909989,0.16229996,0.16229996,17772825
8/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16529999,0.16529999,0.16159989,0.16360001,7305984
11/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16360001,0.16729996,0.16360001,0.16589997,4186063
12/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16689988,0.16919999,0.16429993,0.16919999,5416785
13/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16409989,0.1746959,0.16409989,0.16929993,6845453
14/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16959992,0.17679993,0.1662999,0.17069993,7111410
15/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17099991,0.17699997,0.1687999,0.1712999,45727118
18/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17159989,0.1733899,0.16399994,0.16399994,6879277
19/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.165,0.16829987,0.16399994,0.16489991,5075563
20/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16899994,0.1701999,0.165,0.1689,4335832
21/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17199997,0.17470002,0.16836396,0.17409989,4984094
22/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.175,0.17979996,0.17223298,0.17799988,7851145
25/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17849991,0.17948792,0.17049988,0.17439988,4310828
26/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17360001,0.17529999,0.17009995,0.17009995,4379399
27/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17099991,0.17709992,0.1675,0.1675,5261836
28/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.17,0.17,0.16299988,0.16489991,5298684
29/9/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16199997,0.17429993,0.16199997,0.1701999,7720078
2/10/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16789994,0.17509995,0.165,0.16739991,4095869
3/10/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16919999,0.16919999,0.1625,0.165,4338106
4/10/2023,13343,CAPITA,LON,48578,GB00B23K0M20,GBP,0.16559998,0.17259995,0.16200593,0.16399994,3597539
9/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.27,3.4219996,3.2259986,3.2559986,317727
10/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.2859986,3.3319996,3.1734693,3.2859986,324179
11/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1159986,3.420398,3.1099976,3.2839991,145460
14/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3179981,3.4159986,3.2319996,3.2979981,117691
15/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.31,3.3919996,3.1829273,3.2239991,154728
16/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1499976,3.2779981,3.1499976,3.17,291489
17/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1879981,3.2259986,3.0906983,3.1559986,148101
18/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1679981,3.1999976,3.0519996,3.1459986,215876
21/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1479981,3.3139991,3.0519996,3.1019996,137640
22/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.0619996,3.14,3.05,3.09,298881
23/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.05,3.2899976,3.05,3.2539991,343257
24/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3959986,3.4224976,3.1759986,3.2959986,357826
25/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1499976,3.3239991,3.1499976,3.2879981,149816
29/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3239991,3.5339991,3.1519996,3.4979981,330791
30/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.51,3.7339991,3.4624,3.6639991,326042
31/8/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.6999976,3.6999976,3.3699976,3.4119996,555471
1/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.4019996,3.5579981,3.2439991,3.3379981,293439
4/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1599976,3.4618824,3.1599976,3.4139991,200909
5/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.55,3.55,3.3019996,3.5139991,330504
6/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.5379981,3.5679981,3.42,3.4819996,264824
7/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.4159986,3.6459986,3.4119996,3.4919996,328092
8/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3519996,3.5479981,3.26,3.3459986,256893
11/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3539991,3.52,3.3047999,3.4159986,216323
12/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3,3.4331983,3.3,3.3919996,246972
13/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.4879981,3.6,3.3159986,3.6,503965
14/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.43,3.8839991,3.4044996,3.7479981,1022175
15/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.7519996,3.84,3.51,3.6,6508086
18/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.46,3.6719996,3.3219996,3.4019996,584680
19/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3879981,3.71,3.3164722,3.7019996,782560
20/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.7539991,3.8479981,3.5699976,3.8479981,522023
21/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.6499976,3.7879981,3.4779981,3.4779981,650282
22/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.46,3.5079981,3.3379981,3.3419996,677682
25/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3459986,3.3459986,3.0939991,3.17,557401
26/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.2979981,3.3379981,3.051045,3.1859986,674607
27/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.3319996,3.3319996,3.0739991,3.2939991,261882
28/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.2119996,3.3619996,3.0859986,3.2679981,285851
29/9/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1359986,3.2899976,3.13,3.14,520367
2/10/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1679981,3.2479981,3.0779981,3.1,320117
3/10/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,3.1179981,3.1257715,2.8879981,2.8879981,540623
4/10/2023,21635,CERES POWER HOLDINGS,LON,21655,GB00BG5KQW09,GBP,2.8219996,2.8919996,2.7299976,2.7959986,592999
9/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.394,1.394,1.3059998,1.3240003,384724
10/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.3640003,1.4020005,1.2899999,1.3100004,352785
11/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.3100004,1.3839998,1.2700005,1.2860003,636200
14/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.3339997,1.3380002,1.2580004,1.302,241616
15/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.3620005,1.3620005,1.2959995,1.3140001,194490
16/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.3179998,1.3400002,1.3039998,1.3179998,112515
17/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.3039998,1.3380002,1.2860003,1.302,161330
18/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.3579998,1.3579998,1.264,1.2799997,118177
21/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.2519999,1.3087597,1.2320003,1.25,184853
22/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.2200002,1.2782001,1.2119999,1.2360001,508119
23/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.2600002,1.2600002,1.2157583,1.2299996,328350
24/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.2480001,1.2580004,1.2040004,1.2200002,305488
25/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.1879998,1.1879998,0.97641587,1.1020002,1407224
29/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.1639995,1.1920003,1.1000004,1.1619997,845791
30/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.1759997,1.1803399,1.1239995,1.1479998,432274
31/8/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.106,1.1260004,1.0539998,1.0600004,1345399
1/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.0799999,1.092,1.026,1.0780001,502689
4/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.1079998,1.1079998,1.0500002,1.0640001,564518
5/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.0500002,1.0740003,1.0026102,1.0240001,925484
6/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.0100002,1.0438852,1.0019999,1.0380001,335757
7/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.0539998,1.0699997,1,1.0080004,291699
8/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1,1.0370397,1,1.026,292150
11/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1,1.0439997,1,1.0299997,224222
12/9/2023,213515,CMC MARKETS,LON,287921,GB00B14SKR37,GBP,1.0220003,1.0640001,1.0059995,1.0100002,245537
